VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
3960,DIAGEO NORTH AMERICA INC,1003,Crown Royal +2 Reusable Cups,16.66,25.99,750.0,11973,199470.18,9283.0,213420.16999999998,61893.079999999994,7308.78,257032.07,13949.98999999999,6.5363971924490505,0.7753278209304268,1.0699352153790607,16.66,Large,44815.4
3960,DIAGEO NORTH AMERICA INC,381,Baileys Irish Cream w/4 Glss,14.5,21.99,750.0,12796,185542.0,11913.0,238146.87,50316.829999999994,9380.06,257032.07,52604.869999999995,22.089255256640573,0.9309940606439512,1.283520011641569,14.5,Large,12803.5
1128,BROWN-FORMAN CORP,1244,Jack Daniels Winter Jack,12.79,17.99,750.0,8197,104839.63,6876.0,109949.24,35004.11,5413.46,68601.68,5109.610000000001,4.647244492094716,0.8388434793217031,1.0487373906222295,12.790000000000001,Large,16895.59
480,BACARDI USA INC,1330,Grey Goose Glass Pack,38.27,49.99,1750.0,2403,91962.81,2249.0,112435.51000000001,47848.43,4132.81,89286.27,20472.70000000001,18.208393415923503,0.9359134415314191,1.2226193392742133,38.269999999999996,Large,5893.580000000001
4425,MARTIGNETTI COMPANIES,26181,Jaume Serra Cristalino Brut,4.57,8.99,750.0,17848,81565.36,10086.0,81589.7,17215.4,1131.27,144929.24,24.339999999996508,0.029832196956229167,0.5651053339309726,1.0002984109921171,4.57,Large,35472.340000000004
17035,PERNOD RICARD USA,1556,Kahlua w/50mL Absolut+Glass,14.84,21.99,750.0,5387,79943.08,4828.0,91686.72,36538.759999999995,3801.78,123780.22,11743.64,12.808441615099763,0.8962316688323743,1.1469000193637773,14.84,Large,8295.56
7153,PINE STATE TRADING CO,3556,Hard Rock Vodka,9.48,12.99,1750.0,7660,72616.8,7505.0,97489.95,23992.53,13789.19,15884.82,24873.149999999994,25.513552935456417,0.9797650130548303,1.3425261096605743,9.48,Large,1469.4
3960,DIAGEO NORTH AMERICA INC,3148,Ciroc Mango Vodka,35.24,48.99,1750.0,2018,71114.32,1464.0,71721.36,25376.82,2690.37,257032.07,607.0399999999936,0.8463866273589814,0.7254707631318137,1.0085361148078191,35.24,Large,19522.960000000003
3960,DIAGEO NORTH AMERICA INC,3226,Ciroc Mango Vodka,8.63,11.99,375.0,7869,67909.47,6864.0,82299.36,17721.22,2699.55,257032.07,14389.89,17.484813976682197,0.8722836446816622,1.2118981343839084,8.63,Large,8673.150000000001
1128,BROWN-FORMAN CORP,1125,Jack Daniels Equity VAP,16.29,21.99,750.0,3830,62390.7,2674.0,65816.26,34020.02,2105.79,68601.68,3425.5599999999977,5.204732082922971,0.6981723237597911,1.0549049778252206,16.29,Large,18831.239999999998
3960,DIAGEO NORTH AMERICA INC,1085,Baileys Pumpkin Spice,14.81,19.99,750.0,3840,56870.4,3469.0,69344.31,25106.44,2731.04,257032.07,12473.909999999996,17.98836847608693,0.9033854166666667,1.2193392344699527,14.81,Large,5494.51
8112,MOET HENNESSY USA INC,1024,Hennessey VS +VSOP 50mL,19.99,31.99,750.0,2726,54492.74,2272.0,73021.28,10385.79,1789.33,48347.26,18528.54,25.374164900971337,0.8334556126192223,1.3400185052173923,19.99,Large,9075.46
4425,MARTIGNETTI COMPANIES,27202,DeLoach Sonoma Cnty Chard,6.8,9.99,750.0,7953,54080.4,5653.0,56473.47,14185.800000000001,633.87,144929.24,2393.0699999999997,4.2375118794719,0.7108009556142336,1.044250227439146,6.8,Large,15640.0
3960,DIAGEO NORTH AMERICA INC,1068,Capt Morgan Jack O Blast,11.44,14.99,750.0,4318,49397.92,4030.0,60409.7,16474.010000000002,3172.93,257032.07,11011.779999999999,18.22849641696615,0.9333024548402038,1.2229199124173649,11.44,Large,3294.72
8112,MOET HENNESSY USA INC,1086,Hennessy VSOP Privilege VAP,37.29,46.99,750.0,1308,48775.32,1068.0,50185.32,19171.920000000002,841.12,48347.26,1410.0,2.8095865484169473,0.8165137614678899,1.0289080625201434,37.29,Large,8949.6
4425,MARTIGNETTI COMPANIES,27203,DeLoach Ethans Vyd Znfdl,8.84,12.99,750.0,5120,45260.8,3956.0,51388.44,18276.93,442.67,144929.24,6127.639999999999,11.924160375368466,0.77265625,1.1353851456447963,8.84,Large,10289.76
653,STATE WINE & SPIRITS,12697,Tapiz Malbec Mendoza,7.79,11.99,750.0,5509,42915.11,4294.0,51485.06,16797.99,480.96000000000004,8014.9800000000005,8569.949999999997,16.645508425162557,0.7794518061354148,1.1996953986602854,7.79,Large,9464.85
3960,DIAGEO NORTH AMERICA INC,3987,Smirnoff Peppermint Twist,8.65,12.99,750.0,4824,41727.6,3982.0,43764.18,17421.15,3135.54,257032.07,2036.5800000000017,4.653531723889267,0.8254560530679934,1.0488065453081414,8.65,Large,7283.3
516,BANFI PRODUCTS CORP,37433,C Y Toro Casillero Carmenere,4.32,9.99,750.0,9565,41320.8,5038.0,41644.5,14593.35,563.4300000000001,8510.41,323.6999999999971,0.7772935201527142,0.5267119707266075,1.0078338270314224,4.32,Large,19556.640000000003
17035,PERNOD RICARD USA,1036,Jameson Trilogy Pack,29.84,39.99,200.0,1349,40254.159999999996,1240.0,49587.6,33031.740000000005,260.4,123780.22,9333.440000000002,18.82212488606023,0.9191994069681245,1.2318627441238372,29.839999999999996,Large,3252.56
4425,MARTIGNETTI COMPANIES,16380,Duboeuf Bjls Nouveau 2014,4.69,6.99,750.0,8431,39541.39,7612.0,83655.88,10473.47,855.25,144929.24,44114.490000000005,52.7332806731577,0.9028584983987664,2.1156534962478557,4.6899999999999995,Large,3841.11
10754,PERFECTA WINES,24310,Hi! Prosecco,6.53,15.99,750.0,5470,35719.1,4463.0,37148.37,10069.41,500.05,28720.52,1429.270000000004,3.847463563004255,0.8159049360146252,1.0400141660904112,6.529999999999999,Large,6575.71
1128,BROWN-FORMAN CORP,2250,Jack Daniels Family 4 Pk/50m,9.69,12.99,50.0,3602,34903.38,3099.0,46454.01,20251.49,159.85,68601.68,11550.630000000005,24.864656463457095,0.8603553581343698,1.3309315602099283,9.69,Large,4874.07
9165,ULTRA BEVERAGE COMPANY LLP,26275,Fathom Merlot 13,8.55,12.99,750.0,4025,34413.75,2999.0,38957.01,16003.68,335.03000000000003,68054.7,4543.260000000002,11.662239992237602,0.7450931677018634,1.1320187425084451,8.55,Large,8772.300000000001
12546,JIM BEAM BRANDS COMPANY,1520,Pinnacle Vodka Cane 4/50mls,3.02,3.99,50.0,11162,33709.24,10423.0,41587.77,7529.13,544.59,123880.97,7878.529999999999,18.944343493291417,0.9337932270202473,1.2337201906658233,3.02,Large,2231.78
8112,MOET HENNESSY USA INC,1336,Gr Marnier Cordon Rouge VAP,19.42,26.99,750.0,1687,32761.54,1327.0,39083.729999999996,27484.67,1045.7,48347.26,6322.189999999995,16.176014929997713,0.7866034380557202,1.1929759712150283,19.42,Large,6991.200000000001
2555,DISARONNO INTERNATIONAL LLC,1114,DiSaronno Etro Icon VAP,14.92,19.99,750.0,2099,31317.079999999998,2084.0,41659.159999999996,20729.629999999997,1641.04,5861.03,10342.079999999998,24.825464555694353,0.9928537398761315,1.3302376849948974,14.92,Large,223.8
3252,E & J GALLO WINERY,27103,Apothic Inferno,8.49,12.99,750.0,3665,31115.85,3079.0,39996.21,7768.02,345.47,61966.91,8880.36,22.203003734603854,0.8401091405184175,1.2853966708285327,8.49,Large,4975.14
17035,PERNOD RICARD USA,311,The Glenlivet 12 Yr Gift Pk,32.8,46.99,750.0,918,30110.4,849.0,36738.51,25843.030000000002,669.1800000000001,123780.22,6628.110000000001,18.041314141482605,0.9248366013071896,1.220126932886976,32.800000000000004,Large,2263.2
9165,ULTRA BEVERAGE COMPANY LLP,19989,Querceto Sangiovese,5.26,7.99,750.0,5441,28619.66,4456.0,31147.44,8394.99,499.31,68054.7,2527.779999999999,8.11553052193053,0.8189671016357287,1.0883232016033733,5.26,Large,5181.099999999999
10754,PERFECTA WINES,2208,WhistlePig 10 Yr Old Rye,53.95,74.99,750.0,505,27244.75,513.0,36954.869999999995,18997.379999999997,404.12,28720.52,9710.119999999995,26.27561671844603,1.0158415841584159,1.3564033437634773,53.95,Large,-431.6
10754,PERFECTA WINES,26716,Arpa Brunello di Montalcino,21.76,31.99,750.0,1208,26286.079999999998,861.0,27543.39,11452.42,96.08,28720.52,1257.3100000000013,4.564833885734477,0.7127483443708609,1.0478317801665369,21.759999999999998,Large,7550.72
7245,PROXIMO SPIRITS INC.,1070,Three Olives Vodka w3 50mls,9.62,12.99,750.0,2638,25377.56,1850.0,26077.5,13555.35,1457.41,38994.78,699.9399999999987,2.6840763109960646,0.7012888551933283,1.0275810598024395,9.620000000000001,Large,7580.5599999999995
1128,BROWN-FORMAN CORP,1771,Jack Daniels Tennessee Fire,0.75,0.99,50.0,30000,22500.0,9501.0,28407.99,8560.37,494.45,68601.68,5907.990000000002,20.79693072265937,0.3167,1.2625773333333334,0.75,Large,15374.25
7245,PROXIMO SPIRITS INC.,1038,1800 Silver w/ Shot Glasses,16.41,26.99,750.0,1356,22251.96,1168.0,25091.32,15266.9,920.14,38994.78,2839.3600000000006,11.316104533360544,0.8613569321533924,1.1276004450843882,16.41,Large,3085.08
2000,SOUTHERN GLAZERS W&S OF NE,27276,Zaccagnini Rsl,6.12,8.99,750.0,3444,21077.28,2665.0,23958.35,10230.62,297.55,19016.59,2881.0699999999997,12.025327286728842,0.7738095238095238,1.1366907874260814,6.119999999999999,Large,4767.4800000000005
6785,PALM BAY INTERNATIONAL INC,43432,Montgras RSV Svgn Bl Casabln,3.94,5.99,750.0,5326,20984.44,3736.0,22378.64,7397.650000000001,418.15000000000003,13605.41,1394.2000000000007,6.230047938569997,0.7014645137063462,1.066439704847973,3.94,Large,6264.6
6785,PALM BAY INTERNATIONAL INC,26683,Heritance Svgn Bl,5.84,8.99,750.0,3500,20440.0,2848.0,25603.52,8549.49,318.79,13605.41,5163.52,20.167227006286637,0.8137142857142857,1.2526183953033267,5.84,Large,3807.68
9552,M S WALKER INC,25573,Louis Latour 12 Bourgogne Ga,8.21,11.99,750.0,2347,19268.87,2070.0,24819.3,6042.96,232.14000000000001,55551.82,5550.43,22.363362383306544,0.881976991904559,1.2880516605280954,8.209999999999999,Large,2274.17
90047,CRUSH WINES,21145,David Girard Vyds Code Rouge,7.79,11.99,750.0,2446,19054.34,1989.0,23848.11,8680.76,222.38,1457.73,4793.77,20.10125750007024,0.8131643499591169,1.2515841535314265,7.79,Large,3560.03
8664,"STOLI GROUP,(USA) LLC",1188,Stolichnaya 802 Glass Pack,12.22,16.99,750.0,1499,18317.78,1287.0,22139.129999999997,14159.8,1014.0,18544.49,3821.3499999999985,17.2606150286845,0.8585723815877252,1.208614253473947,12.219999999999999,Large,2590.6400000000003
9552,M S WALKER INC,1156,Old New England Egg Nog,9.28,12.99,1750.0,1889,17529.92,1875.0,24356.25,9326.82,3445.3,55551.82,6826.330000000002,28.027015653066467,0.9925886712546321,1.389410219784232,9.28,Large,129.92
12546,JIM BEAM BRANDS COMPANY,1483,DeKuyper Cane Trial Pack,2.39,2.99,50.0,7092,16949.88,7014.0,20971.86,3860.09,366.58,123880.97,4021.9799999999996,19.177984213131307,0.9890016920473773,1.2372866356575976,2.39,Large,186.42000000000002
10754,PERFECTA WINES,6692,Jaboulet Cotes du Rhone Par,6.68,11.99,750.0,2453,16386.04,1659.0,19834.41,9590.04,184.8,28720.52,3448.369999999999,17.38579569546056,0.6763147166734611,1.2104455988146006,6.680000000000001,Large,5303.92
8112,MOET HENNESSY USA INC,13581,Veuve Clicquot Rose Shop Bag,33.11,49.99,750.0,487,16124.57,407.0,20345.93,5248.95,45.68,48347.26,4221.360000000001,20.747933370457876,0.8357289527720739,1.2617967486884922,33.11,Large,2648.8
9552,M S WALKER INC,1148,Old New England Egg Nog,5.26,6.99,750.0,2975,15648.5,2970.0,20760.3,6556.62,2338.5,55551.82,5111.799999999999,24.622958242414605,0.9983193277310924,1.3266638974981628,5.26,Large,26.299999999999997
7239,REMY COINTREAU USA INC,1240,Remy Martin VSOP Gift Pack,24.99,33.99,750.0,620,15493.8,532.0,18674.68,9938.17,419.15,16978.67,3180.880000000001,17.033116497846287,0.8580645161290322,1.2053001845899651,24.99,Large,2199.12
4425,MARTIGNETTI COMPANIES,7872,Piper Heidsieck Brut,25.5,37.99,750.0,593,15121.5,423.0,19172.77,12235.300000000001,46.910000000000004,144929.24,4051.2700000000004,21.13033223681294,0.7133220910623946,1.2679145587408658,25.5,Large,4335.0
9815,WINE GROUP INC,25901,Cupcake Prosecco,6.45,9.99,187.0,2176,14035.2,1414.0,14125.86,7692.3,40.91,27100.41,90.65999999999985,0.6418016319006408,0.6498161764705882,1.0064594733242134,6.45,Large,4914.900000000001
90047,CRUSH WINES,22625,True Myth Cab,6.19,14.99,750.0,2191,13562.29,1161.0,19214.39,8494.86,129.52,1457.73,5652.0999999999985,29.415974173523068,0.5298950251026928,1.416751153381914,6.19,Large,6375.700000000001
3960,DIAGEO NORTH AMERICA INC,1076,Capt Morgan Jack O Blast,0.76,0.99,50.0,17380,13208.8,13919.0,13779.81,1561.23,729.55,257032.07,571.0100000000002,4.143816206464387,0.8008630609896432,1.0432295136575616,0.76,Large,2630.36
3664,WILLIAM GRANT & SONS INC,1019,Drambuie Glass Pack,20.6,29.99,750.0,638,13142.8,506.0,13338.939999999999,9809.289999999999,398.8,30234.420000000002,196.13999999999942,1.4704316834770936,0.7931034482758621,1.0149237605380892,20.599999999999998,Large,2719.2000000000003
3924,HEAVEN HILL DISTILLERIES,1025,Fulton's Harvest Pumpkin Liq,5.26,6.99,750.0,2458,12929.08,2187.0,21848.13,9330.66,1722.07,14069.87,8919.050000000001,40.82294457237302,0.8897477624084622,1.689844134308087,5.26,Large,1425.46
2555,DISARONNO INTERNATIONAL LLC,1065,DiSaronno Cavalli Collection,10.07,12.99,50.0,1283,12919.81,1186.0,15406.14,10236.12,60.28,5861.03,2486.33,16.138565532962833,0.9243959469992206,1.1924432325243173,10.07,Large,976.7900000000001
6830,PARK STREET IMPORTS LLC,2158,Sortilege Liqueur,12.4,16.99,375.0,1027,12734.800000000001,643.0,12853.57,7936.03,252.32,360.28999999999996,118.76999999999862,0.9240234425144036,0.626095423563778,1.0093264126645098,12.4,Large,4761.6
6213,MHW LTD,4124,Blue Chair Bay Banana Cream,0.72,0.99,50.0,17663,12717.36,14610.0,14463.9,2683.89,764.11,9621.58,1746.539999999999,12.075166448883074,0.8271528052992131,1.137335107286418,0.7200000000000001,Large,2198.16
17035,PERNOD RICARD USA,143,Chivas Regal,29.59,37.99,1000.0,420,12427.8,408.0,15091.92,332.91,428.4,123780.22,2664.120000000001,17.652624715741936,0.9714285714285714,1.2143677883454835,29.59,Large,355.08
12546,JIM BEAM BRANDS COMPANY,60,Canadian Club 1858 VAP,7.4,10.99,750.0,1633,12084.199999999999,1466.0,15432.34,8513.86,1155.02,123880.97,3348.1400000000012,21.695608054254905,0.8977342314758114,1.2770675758428363,7.3999999999999995,Large,1235.8
10754,PERFECTA WINES,26717,Arpa Pnt Grigio,6.66,9.99,750.0,1785,11888.1,1443.0,14415.57,5684.31,161.18,28720.52,2527.4699999999993,17.532917532917526,0.8084033613445378,1.2126050420168066,6.66,Large,2277.7200000000003
8004,SAZERAC CO INC,1127,Granny's Gingerbread Cream,9.37,11.99,750.0,1263,11834.31,1220.0,14627.8,8668.77,960.91,50293.62,2793.49,19.09713012209628,0.9659540775930324,1.2360500950203266,9.37,Large,402.90999999999997
4425,MARTIGNETTI COMPANIES,2326,Michter's 10 YO Bourbon,95.99,119.99,750.0,118,11326.82,110.0,13198.9,5279.5599999999995,86.63,144929.24,1872.08,14.183606209608376,0.9322033898305084,1.165278515947106,95.99,Large,767.92
12546,JIM BEAM BRANDS COMPANY,350,Courvoisier VS Gift Pak,18.1,24.99,750.0,597,10805.7,532.0,12230.68,7471.749999999999,419.27,123880.97,1424.9799999999996,11.650864874234298,0.8911222780569514,1.1318729929574205,18.1,Large,1176.5
6213,MHW LTD,1067,Absente  Glass & Spoon Pack,9.02,11.99,100.0,1197,10796.94,959.0,11498.41,4400.33,100.26,9621.58,701.4699999999993,6.100582602290224,0.8011695906432749,1.0649693339038653,9.02,Large,2146.7599999999998
8004,SAZERAC CO INC,5075,Tuaca Italian Liqueur,15.03,21.99,750.0,692,10400.76,654.0,13949.46,9599.49,515.45,50293.62,3548.699999999999,25.43969443978476,0.9450867052023122,1.3411962202762104,15.030000000000001,Large,571.14
6355,NICHE W & S,1121,Old St Andrews Tumbler Pack,3.17,3.99,50.0,3199,10140.83,2647.0,10561.53,3946.11,136.87,551.21,420.7000000000007,3.983324385766084,0.8274460768990309,1.0414857560968875,3.17,Large,1749.84
11567,CAMPARI AMERICA,652,Frangelico Gift Pack-Candle,16.41,21.99,750.0,606,9944.46,477.0,10489.23,8510.13,376.1,20964.81,544.7700000000004,5.1936128772083405,0.7871287128712872,1.0547812550907743,16.41,Large,2116.89
4425,MARTIGNETTI COMPANIES,26990,Colavita Pinot Grigio,3.24,4.99,750.0,3016,9771.84,2106.0,10508.94,1062.8700000000001,236.69,144929.24,737.1000000000004,7.0140280561122275,0.6982758620689655,1.0754310344827587,3.24,Large,2948.4
3924,HEAVEN HILL DISTILLERIES,1096,Evan Williams Egg Nog,5.55,6.99,750.0,1716,9523.8,1716.0,11994.84,4312.83,1351.21,14069.87,2471.040000000001,20.60085836909872,1.0,1.2594594594594595,5.55,Large,0.0
660,SAZERAC NORTH AMERICA INC.,1034,Mr Boston Holiday Nog,3.81,4.99,750.0,2469,9406.89,2454.0,12245.460000000001,4471.04,1932.19,17932.33,2838.5700000000015,23.18059101087261,0.9939246658566221,1.3017543523948938,3.8099999999999996,Large,57.15
3664,WILLIAM GRANT & SONS INC,1919,Tullamore Dew Crock,23.99,29.99,750.0,384,9212.16,327.0,9806.73,7137.62,257.71,30234.420000000002,594.5699999999997,6.06287722818921,0.8515625,1.0645418664026678,23.99,Large,1367.4299999999998
660,SAZERAC NORTH AMERICA INC.,1028,Amaretto di Amore VAP,5.71,7.99,750.0,1593,9096.03,1015.0,9650.35,2703.6,799.22,17932.33,554.3199999999997,5.744040371592737,0.6371625863151287,1.0609408720067985,5.710000000000001,Large,3300.38
17035,PERNOD RICARD USA,33765,Perrier Jouet Gr Brut,38.95,59.99,1500.0,220,8569.0,192.0,12094.08,6676.9400000000005,42.88,123780.22,3525.08,29.147152987246656,0.8727272727272727,1.4113758898354534,38.95,Large,1090.6000000000001
7153,PINE STATE TRADING CO,8501,Mother's Pumpkn Spice Liquer,4.88,6.49,750.0,1596,7788.4800000000005,1350.0,12136.5,5861.4800000000005,1063.14,15884.82,4348.0199999999995,35.825979483376585,0.8458646616541353,1.558262973006286,4.88,Large,1200.48
8004,SAZERAC CO INC,2014,Weller Rsv Special Barrel,18.39,22.99,750.0,420,7723.8,418.0,10027.82,1991.1699999999998,329.09,50293.62,2304.0199999999995,22.976279989070402,0.9952380952380953,1.2983013542556772,18.39,Large,36.78
3252,E & J GALLO WINERY,23415,Darkhorse Svgn Bl,2.95,7.99,750.0,2611,7702.45,1070.0,8549.3,4242.6900000000005,119.11,61966.91,846.8499999999995,9.905489338308394,0.409804672539257,1.1099455368097164,2.9499999999999997,Large,4545.950000000001
6359,OLE SMOKY DISTILLERY LLC,1026,Ole Smoky Apple Pie Pour Pak,14.61,19.99,750.0,527,7699.47,522.0,9912.779999999999,6570.539999999999,411.29,1922.0,2213.3099999999986,22.327843450575912,0.9905123339658444,1.2874626435326066,14.610000000000001,Large,73.05
653,STATE WINE & SPIRITS,21684,Underwood Pnt Nr,8.78,12.99,750.0,875,7682.5,648.0,7900.52,3545.11,72.36,8014.9800000000005,218.02000000000044,2.7595651931771634,0.7405714285714285,1.0283787829482591,8.78,Large,1993.06
10754,PERFECTA WINES,27437,Mommessin Bjls Nouveau,7.18,10.99,750.0,1041,7474.38,845.0,9286.55,2846.41,94.62,28720.52,1812.1699999999992,19.513920670216596,0.8117195004803074,1.2424508788688826,7.18,Large,1407.28
12546,JIM BEAM BRANDS COMPANY,1012,Courvoisier VSOP VAP,25.73,37.99,750.0,285,7333.05,218.0,7942.820000000001,5020.62,171.68,123880.97,609.7700000000004,7.676996331277813,0.7649122807017544,1.0831536673007822,25.73,Large,1723.91
17035,PERNOD RICARD USA,5056,Hiram Walker Pumpkin Spice,5.55,6.99,750.0,1308,7259.4,1098.0,9296.02,3831.53,864.62,123780.22,2036.6200000000008,21.908515687358683,0.8394495412844036,1.280549356696146,5.55,Large,1165.5
4380,CHARLES JACQUIN ET CIE INC,5014,Penn Dutch Pumpkin Cr Liquer,3.96,4.99,750.0,1816,7191.360000000001,1708.0,11938.92,5605.9800000000005,1344.95,1675.39,4747.5599999999995,39.76540591611301,0.9405286343612335,1.6601755439861166,3.9600000000000004,Large,427.68
7153,PINE STATE TRADING CO,27221,Poggio Antico 11 Brunello Mn,39.99,59.99,750.0,179,7158.21,129.0,7471.71,4697.1900000000005,14.31,15884.82,313.5,4.195826658154559,0.7206703910614525,1.043795865167409,39.99,Large,1999.5
12546,JIM BEAM BRANDS COMPANY,1004,Jim Beam w/2 Rocks Glasses,10.65,16.49,750.0,650,6922.5,643.0,14784.57,10922.25,506.95,123880.97,7862.07,53.177535768710214,0.9892307692307692,2.135726977248104,10.65,Large,74.55
9552,M S WALKER INC,1929,Old New England Cinn Egg Nog,5.55,6.99,750.0,1225,6798.749999999999,1221.0,8534.79,3977.31,961.64,55551.82,1736.0400000000018,20.34074652100405,0.996734693877551,1.2553469387755105,5.549999999999999,Large,22.2
3960,DIAGEO NORTH AMERICA INC,2248,Rhetoric 22 Year Bourbon,80.87,109.99,750.0,84,6793.08,84.0,9239.16,4509.59,66.11,257032.07,2446.08,26.475134103100284,1.0,1.3600840855694325,80.87,Large,0.0
1392,CONSTELLATION BRANDS INC,26087,Ravage Knight Fall Dark Red,7.99,11.99,750.0,849,6783.509999999999,624.0,7481.76,2925.56,69.7,79528.99,698.2500000000009,9.332697119394378,0.734982332155477,1.1029334371144144,7.989999999999999,Large,1797.75
3924,HEAVEN HILL DISTILLERIES,1061,Christian Bros Holiday Nog,5.3,6.99,750.0,1255,6651.5,1252.0,8751.48,4263.900000000001,986.02,14069.87,2099.9799999999996,23.995712725161912,0.9976095617529881,1.315715252198752,5.3,Large,15.899999999999999
5992,MCCORMICK DISTILLING CO,323,Tequila Rose Strawberry Gift,10.6,13.99,750.0,623,6603.8,598.0,8964.02,5951.03,471.25,1567.85,2360.2200000000003,26.329927867184587,0.9598715890850722,1.3574033132438899,10.6,Large,265.0
9552,M S WALKER INC,25592,Writer's Block 12 Lake Count,6.53,9.99,750.0,1000,6530.0,784.0,7832.16,3356.64,87.53,55551.82,1302.1599999999999,16.625809482952338,0.784,1.1994119448698315,6.53,Large,1410.48
6785,PALM BAY INTERNATIONAL INC,26680,S A Prum Luminance Rsl Mosel,5.44,7.99,750.0,1198,6517.12,963.0,7694.37,3579.52,107.35000000000001,13605.41,1177.25,15.300148030313073,0.8038397328881469,1.1806396076794659,5.4399999999999995,Large,1278.4
3924,HEAVEN HILL DISTILLERIES,8848,Deep Eddy Lemon Vodka,0.77,0.99,50.0,8413,6478.01,6664.0,6597.36,1821.6,347.14,14069.87,119.34999999999945,1.8090569561157714,0.7921074527516938,1.0184238678236062,0.77,Large,1346.73
9552,M S WALKER INC,1049,Old New England Pumpkin Nog,5.55,6.99,750.0,1156,6415.8,996.0,6962.04,2229.81,784.2,55551.82,546.2399999999998,7.8459761793956915,0.8615916955017301,1.0851398110913681,5.55,Large,888.0
7153,PINE STATE TRADING CO,20662,Villa Jolanda Xmas Spumante,6.89,9.99,750.0,919,6331.91,740.0,7392.6,2707.29,82.75,15884.82,1060.6900000000005,14.347996645293948,0.8052230685527747,1.1675150152165776,6.89,Large,1233.31
4380,CHARLES JACQUIN ET CIE INC,1111,Penn Dutch Egg Nog,5.07,6.99,750.0,1247,6322.29,1231.0,8604.69,4480.59,969.49,1675.39,2282.4000000000005,26.5250694679297,0.9871692060946271,1.3610084320712907,5.07,Large,81.12
9552,M S WALKER INC,1158,Old New England Choc Egg Nog,5.34,6.99,750.0,1162,6205.08,1083.0,7570.17,1901.28,852.89,55551.82,1365.0900000000001,18.03248804188017,0.9320137693631669,1.2199955520315613,5.34,Large,421.86
10754,PERFECTA WINES,19660,Red Sox Club Series Cab Svgn,13.24,19.99,750.0,466,6169.84,381.0,7434.19,3534.2,42.43,28720.52,1264.3499999999995,17.007232798731263,0.8175965665236051,1.2049242768045847,13.24,Large,1125.4
1590,DIAGEO CHATEAU ESTATE WINES,13670,Stellina di Notte Prosecco,6.66,9.99,750.0,882,5874.12,705.0,7042.95,2837.16,78.65,7259.75,1168.83,16.595744680851062,0.7993197278911565,1.1989795918367347,6.66,Large,1178.82
8112,MOET HENNESSY USA INC,425,Hennessy Paradis,620.15,799.99,750.0,9,5581.349999999999,8.0,6399.92,6399.92,6.32,48347.26,818.5700000000006,12.79031612895162,0.8888888888888888,1.1466616499592395,620.15,Small,620.15
8004,SAZERAC CO INC,2983,T.T. Handy Sazerac Rye Whisk,59.25,79.99,750.0,93,5510.25,93.0,8369.07,89.99,73.24,50293.62,2858.8199999999997,34.159351039004335,1.0,1.518818565400844,59.25,Large,0.0
17035,PERNOD RICARD USA,1031,Avion Tasting Flight 3/375mL,33.57,49.99,375.0,156,5236.92,108.0,5398.92,4249.150000000001,42.29,123780.22,162.0,3.000600120024005,0.6923076923076923,1.0309342132398434,33.57,Large,1611.3600000000001
8892,TRINCHERO FAMILY ESTATES,22919,Complicated Pnt Nr,12.92,22.99,750.0,400,5168.0,349.0,6627.509999999999,4633.5599999999995,38.64,11595.97,1459.5099999999993,22.021996194649265,0.8725,1.2824129256965944,12.92,Large,658.92
2000,SOUTHERN GLAZERS W&S OF NE,27612,Dominus 13 Christian Moueix,168.82,259.99,750.0,30,5064.599999999999,23.0,5979.77,1559.94,2.5900000000000003,19016.59,915.170000000001,15.304434785953323,0.7666666666666667,1.1806993642143508,168.82,Medium,1181.74
12546,JIM BEAM BRANDS COMPANY,281,Kamora Coffee Gift Pack,7.14,10.99,750.0,693,4948.02,618.0,6414.82,4238.93,487.15000000000003,123880.97,1466.7999999999993,22.86580137868248,0.8917748917748918,1.2964418090468508,7.140000000000001,Large,535.5
8004,SAZERAC CO INC,1042,Benchmark Egg Nog,5.34,6.99,750.0,914,4880.76,889.0,6214.11,1957.2,699.95,50293.62,1333.3499999999995,21.456813606453693,0.9726477024070022,1.273184913824896,5.34,Large,133.5
8673,STE MICHELLE WINE ESTATES,15463,Antinori Tignanello,54.19,85.99,750.0,87,4714.53,60.0,5249.400000000001,2273.74,6.69,15919.7,534.8700000000008,10.189164475940121,0.6896551724137931,1.1134513938823172,54.19,Large,1463.1299999999999
17035,PERNOD RICARD USA,1667,Redbreast 21 Yr Old Irish,153.84,199.99,750.0,30,4615.2,19.0,4749.81,4749.81,15.010000000000002,123780.22,134.61000000000058,2.834008097166004,0.6333333333333333,1.0291666666666668,153.84,Medium,1692.24
8004,SAZERAC CO INC,2961,W.Laure Weller KY Bourbon,58.82,79.99,750.0,78,4587.96,78.0,7019.22,89.99,61.42,50293.62,2431.26,34.63718190910101,1.0,1.5299217953077184,58.82,Large,0.0
